,text,book,line,string,meter,me
18189,odyssey,5,286,ὤ πόποι ἦ μάλα δή μετεβούλευσαν θεοί ἄλλως,DDDSDA,0.708028273267398
18190,odyssey,5,287,ἀμφ Ὀδυσῆι ἐμεῖο μετ Αἰθιόπεσσιν ἐόντος,DDDDDA,0.09711133411711402
18191,odyssey,5,288,καί δή Φαιήκων γαίης σχεδόν ἔνθα οἱ αἶσα,SSSDDA,0.04436155182665956
18192,odyssey,5,289,ἐκφυγέειν μέγα πεῖραρ ὀιζύος ἥ μιν ἱκάνει,DDDDDA,0.06869124571966777
18193,odyssey,5,290,ἀλλ ἔτι μέν μίν φημι ἅδην ἐλάαν κακότητος,DSDDDA,0.06589844438481049
18194,odyssey,5,291,ὥς εἰπών σύναγεν νεφέλας ἐτάραξε δέ πόντον,SDDDDA,0.3503915293353815
18195,odyssey,5,292,χερσί τρίαιναν ἑλών πάσας δ ὀρόθυνεν ἀέλλας,DDSDDA,0.12841491730739035
18196,odyssey,5,293,παντοίων ἀνέμων σύν δέ νεφέεσσι κάλυψε,SDSDDA,0.1427844324964633
18197,odyssey,5,294,γαῖαν ὁμοῦ καί πόντον ὀρώρει δ οὐρανόθεν νύξ,DSDSDA,0.10087069479802781
18198,odyssey,5,295,σύν δ Εὖρός τε Νότος τ ἔπεσον Ζέφυρός τε δυσαής,SDDDDA,0.06072117160831456
18199,odyssey,5,296,καί Βορέης αἰθρηγενέτης μέγα κῦμα κυλίνδων,DSDDDA,0.19967258753949446
18200,odyssey,5,297,καί τότ Ὀδυσσῆος λύτο γούνατα καί φίλον ἦτορ,DSDDDA,0.9387221196873022
18201,odyssey,5,298,ὀχθήσας δ ἄρα εἶπε πρός ὅν μεγαλήτορα θυμόν,SDDDDA,2.067418915237742
18202,odyssey,5,299,ὤ μοι ἐγώ δειλός τί νύ μοι μήκιστα γένηται,DSDSDA,0.22567880878262664
18203,odyssey,5,300,δείδω μή δή πάντα θεά νημερτέα εἶπεν,SSDSDA,0.15964953292531459
18204,odyssey,5,301,ἥ μ ἔφατ ἐν πόντῳ πρίν πατρίδα γαῖαν ἱκέσθαι,DSSDDA,0.24436867042980717
18205,odyssey,5,302,ἄλγε ἀναπλήσειν τά δέ δή νῦν πάντα τελεῖται,DSDSDA,0.3439545731738292
18206,odyssey,5,303,οἵοισιν νεφέεσσι περιστέφει οὐρανόν εὐρύν,SDDDDA,0.7892902548183699
18207,odyssey,5,304,Ζεύς ἐτάραξε δέ πόντον ἐπισπέρχουσι δ ἄελλαι,DDDSDA,0.026850499222533138
18208,odyssey,5,305,παντοίων ἀνέμων νῦν μοι σῶς αἰπύς ὄλεθρος,SDSSDA,0.34499666082839653
18209,odyssey,5,306,τρίς μάκαρες Δαναοί καί τετράκις οἵ τότ ὄλοντο,DDSDDA,0.04100617239365614
18210,odyssey,5,307,Τροίῃ ἐν εὐρείῃ χάριν Ἀτρεΐδῃσι φέροντες,DSDDDA,0.16134409974549874
18211,odyssey,5,308,ὡς δή ἐγώ γ ὄφελον θανέειν καί πότμον ἐπισπεῖν,DDDSDA,0.17544177761083515
18212,odyssey,5,309,ἤματι τῷ ὅτε μοι πλεῖστοι χαλκήρεα δοῦρα,DDSSDA,0.27345863320081404
18213,odyssey,5,310,Τρῶες ἐπέρριψαν περί Πηλεΐωνι θανόντι,DSDDDA,0.06424108401548552
18214,odyssey,5,311,τῷ κ ἔλαχον κτερέων καί μευ κλέος ἦγον Ἀχαιοί,DDSDDA,0.03933994696966069
18215,odyssey,5,312,νῦν δέ λευγαλέῳ θανάτῳ εἵμαρτο ἁλῶναι,SDDSDA,0.5469270640566698
18216,odyssey,5,313,ὥς ἄρα μιν εἰπόντ ἔλασεν μέγα κῦμα κατ ἄκρης,DSDDDA,0.2919881194676464
18217,odyssey,5,314,δεινόν ἐπεσσύμενον περί δέ σχεδίην ἐλέλιξε,DDDDDA,0.0833077251044432
18218,odyssey,5,315,τῆλε δ ἀπό σχεδίης αὐτός πέσε πηδάλιον δέ,DDSDDA,0.05386213317943106
18219,odyssey,5,316,ἐκ χειρῶν προέηκε μέσον δέ οἱ ἱστόν ἔαξεν,SDDDDA,0.13220237555589406
18220,odyssey,5,317,δεινή μισγομένων ἀνέμων ἐλθοῦσα θύελλα,SDDSDA,0.13399077766874118
18221,odyssey,5,318,τηλοῦ δέ σπεῖρον καί ἐπίκριον ἔμπεσε πόντῳ,SSDDDA,0.048917210762479964
18222,odyssey,5,319,τόν δ ἄρ ὑπόβρυχα θῆκε πολύν χρόνον οὐδ ἐδυνάσθη,DDDDDA,0.5375007732787511
18223,odyssey,5,320,αἶψα μάλ ἀνσχεθέειν μεγάλου ὑπό κύματος ὁρμῆς,DDDDDA,0.19105638061656444
18224,odyssey,5,321,εἵματα γάρ ῥ ἐβάρυνε τά οἱ πόρε δῖα Καλυψώ,DDDDDA,0.10015516404162335
18225,odyssey,5,322,ὀψέ δέ δή ῥ ἀνέδυ στόματος δ ἐξέπτυσεν ἅλμην,DDDSDA,0.19984245817454976
18226,odyssey,5,323,πικρήν ἥ οἱ πολλή ἀπό κρατός κελάρυζεν,SSSDDA,0.11113016221681801
18227,odyssey,5,324,ἀλλ οὐδ ὥς σχεδίης ἐπελήθετο τειρόμενός περ,SDDDDA,0.15222765226158178
18228,odyssey,5,325,ἀλλά μεθορμηθείς ἐνί κύμασιν ἐλλάβετ αὐτῆς,DSDDDA,0.06887293699790817
18229,odyssey,5,326,ἐν μέσσῃ δέ καθῖζε τέλος θανάτου ἀλεείνων,SDDDDA,0.055591027744688826
18230,odyssey,5,327,τήν δ ἐφόρει μέγα κῦμα κατά ῥόον ἔνθα καί ἔνθα,DDDDDA,0.2208212224171256
18231,odyssey,5,328,ὡς δ ὅτ ὀπωρινός Βορέης φορέῃσιν ἀκάνθας,DSDDDA,0.9360474034216799
18232,odyssey,5,329,ἄμ πεδίον πυκιναί δέ πρός ἀλλήλῃσιν ἔχονται,DDDSDA,0.13661740862409608
18233,odyssey,5,330,ὥς τήν ἄμ πέλαγος ἄνεμοι φέρον ἔνθα καί ἔνθα,SDDDDA,0.10761404124394448
18234,odyssey,5,331,ἄλλοτε μέν τε Νότος Βορέῃ προβάλεσκε φέρεσθαι,DDDDDA,0.24166432300349297
18235,odyssey,5,332,ἄλλοτε δ αὖτ Εὖρος Ζεφύρῳ εἴξασκε διώκειν,DSDSDA,0.49990624772492426
18236,odyssey,5,333,τόν δέ ἴδεν Κάδμου θυγάτηρ καλλίσφυρος Ἰνώ,DSDSDA,0.28002773101279826
18237,odyssey,5,334,Λευκοθέη ἥ πρίν μέν ἔην βροτός αὐδήεσσα,DSDDSA,0.10476618898522624
18238,odyssey,5,335,νῦν δ ἁλός ἐν πελάγεσσι θεῶν ἔξ ἔμμορε τιμῆς,DDDSDA,0.12368811934008218
18239,odyssey,5,336,ἥ ῥ Ὀδυσῆ ἐλέησεν ἀλώμενον ἄλγε ἔχοντα,DDDDDA,0.23501168623235136
18240,odyssey,5,337,αἰθυίῃ δ ἐικυῖα ποτῇ ἀνεδύσετο λίμνης,SDDDDA,0.08291466289299718
18241,odyssey,5,338,ἷζε δ ἐπί σχεδίης πολυδέσμου εἶπέ τε μῦθον,DDDSDA,0.32216357889205754
18242,odyssey,5,339,κάμμορε τίπτε τοι ὧδε Ποσειδάων ἐνοσίχθων,DDDSDA,0.10190819635180956
18243,odyssey,5,340,ὠδύσατ ἐκπάγλως ὅτι τοι κακά πολλά φυτεύει,DSDDDA,0.09085966575134083
18244,odyssey,5,341,οὐ μέν δή σε καταφθίσει μάλα περ μενεαίνων,SDSDDA,0.3896989267149689
18245,odyssey,5,342,ἀλλά μάλ ὧδ ἔρξαι δοκέεις δέ μοι οὐκ ἀπινύσσειν,DSDDDA,0.264335880354367
18246,odyssey,5,343,εἵματα ταῦτ ἀποδύς σχεδίην ἀνέμοισι φέρεσθαι,DDDDDA,0.15787939286288127
18247,odyssey,5,344,κάλλιπ ἀτάρ χείρεσσι νέων ἐπιμαίεο νόστου,DSDDDA,0.08825729952522621
18248,odyssey,5,345,γαίης Φαιήκων ὅθι τοι μοῖρ ἐστίν ἀλύξαι,SSDSDA,0.06218882452757464
18249,odyssey,5,346,τῆ δέ τόδε κρήδεμνον ὑπό στέρνοιο τανύσσαι,DSDSDA,0.04606616416494111
18250,odyssey,5,347,ἄμβροτον οὐδέ τί τοι παθέειν δέος οὐδ ἀπολέσθαι,DDDDDA,0.1141030277501702
18251,odyssey,5,348,αὐτάρ ἐπήν χείρεσσιν ἐφάψεαι ἠπείροιο,DSDDSA,0.3228369957164582
18252,odyssey,5,349,ἄψ ἀπολυσάμενος βαλέειν εἰς οἴνοπα πόντον,DDDSDA,0.12400815831857936
18253,odyssey,5,350,πολλόν ἀπ ἠπείρου αὐτός δ ἀπονόσφι τραπέσθαι,DSSDDA,0.08691424108545309
18254,odyssey,5,351,ὥς ἄρα φωνήσασα θεά κρήδεμνον ἔδωκεν,DSDSDA,0.4092216762042473
18255,odyssey,5,352,αὐτή δ ἄψ ἐς πόντον ἐδύσετο κυμαίνοντα,SSDDSA,0.30829266413715006
18256,odyssey,5,353,αἰθυίῃ ἐικυῖα μέλαν δέ ἑ κῦμα κάλυψεν,SDDDDA,0.14006172072403814
18257,odyssey,5,354,αὐτάρ ὁ μερμήριξε πολύτλας δῖος Ὀδυσσεύς,DSDSDA,1.738645940707365
18258,odyssey,5,355,ὀχθήσας δ ἄρα εἶπε πρός ὅν μεγαλήτορα θυμόν,SDDDDA,2.067418915237742
18259,odyssey,5,356,ὤ μοι ἐγώ μή τίς μοι ὑφαίνῃσιν δόλον αὖτε,DSDSDA,0.1634376586043747
18260,odyssey,5,357,ἀθανάτων ὅ τέ με σχεδίης ἀποβῆναι ἀνώγει,DDDDDA,0.07521149893277494
18261,odyssey,5,358,ἀλλά μάλ οὔ πω πείσομ ἐπεί ἑκάς ὀφθαλμοῖσιν,DSDDSA,0.13496467935863576
18262,odyssey,5,359,γαῖαν ἐγών ἰδόμην ὅθι μοι φάτο φύξιμον εἶναι,DDDDDA,0.04503103649138049
18263,odyssey,5,360,ἀλλά μάλ ὧδ ἔρξω δοκέει δέ μοι εἶναι ἄριστον,DSDDDA,0.19275437921319477
18264,odyssey,5,361,ὄφρ ἄν μέν κεν δούρατ ἐν ἁρμονίῃσιν ἀρήρῃ,SSDDDA,0.09342226804031944
18265,odyssey,5,362,τόφρ αὐτοῦ μενέω καί τλήσομαι ἄλγεα πάσχων,SDSDDA,0.13597469631446937
18266,odyssey,5,363,αὐτάρ ἐπήν δή μοι σχεδίην διά κῦμα τινάξῃ,DSDDDA,0.12596709432733932
18267,odyssey,5,364,νήξομ ἐπεί οὐ μέν τι πάρα προνοῆσαι ἄμεινον,DSDDDA,0.13746330153154657
18268,odyssey,5,365,ἧος ὁ ταῦθ ὥρμαινε κατά φρένα καί κατά θυμόν,DSDDDA,1.095094324114933
18269,odyssey,5,366,ὦρσε δ ἐπί μέγα κῦμα Ποσειδάων ἐνοσίχθων,DDDSDA,0.2879611459384367
18270,odyssey,5,367,δεινόν τ ἀργαλέον τε κατηρεφές ἤλασε δ αὐτόν,SDDDDA,0.04422872876216701
18271,odyssey,5,368,ὡς δ ἄνεμος ζαής ἠΐων θημῶνα τινάξῃ,NNNNNN,0.7078726019555115
18272,odyssey,5,369,καρφαλέων τά μέν ἄρ τε διεσκέδασ ἄλλυδις ἄλλῃ,DDDDDA,0.19956675377428804
18273,odyssey,5,370,ὥς τῆς δούρατα μακρά διεσκέδασ αὐτάρ Ὀδυσσεύς,SDDDDA,0.17367804072506376
18274,odyssey,5,371,ἀμφ ἑνί δούρατι βαῖνε κέληθ ὡς ἵππον ἐλαύνων,DDDSDA,0.10451201283899562
18275,odyssey,5,372,εἵματα δ ἐξαπέδυνε τά οἱ πόρε δῖα Καλυψώ,DDDDDA,0.11308547015858438
18276,odyssey,5,373,αὐτίκα δέ κρήδεμνον ὑπό στέρνοιο τάνυσσεν,DSDSDA,0.10559674608009713
18277,odyssey,5,374,αὐτός δέ πρηνής ἁλί κάππεσε χεῖρε πετάσσας,SSDDDA,0.25289016520819146
18278,odyssey,5,375,νηχέμεναι μεμαώς ἴδε δέ κρείων ἐνοσίχθων,DDDSDA,0.10081270254720523
18279,odyssey,5,376,κινήσας δέ κάρη προτί ὅν μυθήσατο θυμόν,SDDSDA,0.21251612927904046
18280,odyssey,5,377,οὕτω νῦν κακά πολλά παθών ἀλόω κατά πόντον,SDDDDA,0.17663336361048623
18281,odyssey,5,378,εἰς ὅ κεν ἀνθρώποισι διοτρεφέεσσι μιγήῃς,DSSDDA,0.3052701283955194
18282,odyssey,5,379,ἀλλ οὐδ ὥς σε ἔολπα ὀνόσσεσθαι κακότητος,SDDSDA,0.19799677624363132
18283,odyssey,5,380,ὥς ἄρα φωνήσας ἵμασεν καλλίτριχας ἵππους,DSDSDA,2.4594654091360555
18284,odyssey,5,381,ἵκετο δ εἰς Αἰγάς ὅθι οἱ κλυτά δώματ ἔασιν,DSDDDA,0.07672827675782902
18285,odyssey,5,382,αὐτάρ Ἀθηναίη κούρη Διός ἄλλ ἐνόησεν,DSSDDA,0.25260484503361347
18286,odyssey,5,383,ἦ τοι τῶν ἄλλων ἀνέμων κατέδησε κελεύθους,SSDDDA,0.28905390305359857
18287,odyssey,5,384,παύσασθαι δ ἐκέλευσε καί εὐνηθῆναι ἅπαντας,SDDSDA,0.013275443280494612
18288,odyssey,5,385,ὦρσε δ ἐπί κραιπνόν Βορέην πρό δέ κύματ ἔαξεν,DSDDDA,0.13149081819850372
18289,odyssey,5,386,ἧος ὅ Φαιήκεσσι φιληρέτμοισι μιγείη,DSDSDA,0.13525400489894515
18290,odyssey,5,387,διογενής Ὀδυσεύς θάνατον καί κῆρας ἀλύξας,DDDSDA,0.4133134946558907
18291,odyssey,5,388,ἔνθα δύω νύκτας δύο τ ἤματα κύματι πηγῷ,DSDDDA,0.12570238632086753
18292,odyssey,5,389,πλάζετο πολλά δέ οἱ κραδίη προτιόσσετ ὄλεθρον,DDDDDA,0.4187608455361438
18293,odyssey,5,390,ἀλλ ὅτε δή τρίτον ἦμαρ ἐυπλόκαμος τέλεσ Ἠώς,DDDDDA,1.4812055912403614
18294,odyssey,5,391,καί τότ ἔπειτ ἄνεμος μέν ἐπαύσατο ἠδέ γαλήνη,DDDDDA,0.20351763186586394
18295,odyssey,5,392,ἔπλετο νηνεμίη ὁ δ ἄρα σχεδόν εἴσιδε γαῖαν,DDDDDA,0.2655642659121289
18296,odyssey,5,393,ὀξύ μάλα προϊδών μεγάλου ὑπό κύματος ἀρθείς,DDDDDA,0.07663055101518446
18297,odyssey,5,394,ὡς δ ὅτ ἄν ἀσπάσιος βίοτος παίδεσσι φανήῃ,DDDSDA,0.7944686463763186
18298,odyssey,5,395,πατρός ὅς ἐν νούσῳ κεῖται κρατέρ ἄλγεα πάσχων,DSSDDA,0.1184539894485353
18299,odyssey,5,396,δηρόν τηκόμενος στυγερός δέ οἱ ἔχραε δαίμων,SDDDDA,0.25497393233871785
18300,odyssey,5,397,ἀσπάσιον δ ἄρα τόν γε θεοί κακότητος ἔλυσαν,DDDDDA,0.4316792644678369
18301,odyssey,5,398,ὥς Ὀδυσεῖ ἀσπαστόν ἐείσατο γαῖα καί ὕλη,DSDDDA,0.09850199429013393
18302,odyssey,5,399,νῆχε δ ἐπειγόμενος ποσίν ἠπείρου ἐπιβῆναι,DDDSDA,0.03807239654142144
18303,odyssey,5,400,ἀλλ ὅτε τόσσον ἀπῆν ὅσσον τε γέγωνε βοήσας,DDSDDA,0.5976705542086792
18304,odyssey,5,401,καί δή δοῦπον ἄκουσε ποτί σπιλάδεσσι θαλάσσης,SDDDDA,0.07130440517004027
18305,odyssey,5,402,ῥόχθει γάρ μέγα κῦμα ποτί ξερόν ἠπείροιο,SDDDSA,0.19498521155617832
18306,odyssey,5,403,δεινόν ἐρευγόμενον εἴλυτο δέ πάνθ ἁλός ἄχνῃ,DDSDDA,0.06465872977714356
18307,odyssey,5,404,οὐ γάρ ἔσαν λιμένες νηῶν ὄχοι οὐδ ἐπιωγαί,DDSDDA,0.11595084900348004
18308,odyssey,5,405,ἀλλ ἀκταί προβλῆτες ἔσαν σπιλάδες τε πάγοι τε,SSDDDA,0.04520873515844221
18309,odyssey,5,406,καί τότ Ὀδυσσῆος λύτο γούνατα καί φίλον ἦτορ,DSDDDA,0.9387221196873022
18310,odyssey,5,407,ὀχθήσας δ ἄρα εἶπε πρός ὅν μεγαλήτορα θυμόν,SDDDDA,2.067418915237742
18311,odyssey,5,408,ὤ μοι ἐπεί δή γαῖαν ἀελπέα δῶκεν ἰδέσθαι,DSDDDA,0.10238390085998639
18312,odyssey,5,409,Ζεύς καί δή τόδε λαῖτμα διατμήξας ἐπέρησα,SDDSDA,0.1251505675288625
18313,odyssey,5,410,ἔκβασις οὔ πῃ φαίνεθ ἁλός πολιοῖο θύραζε,DSDDDA,0.1532947740855998
18314,odyssey,5,411,ἔκτοσθεν μέν γάρ πάγοι ὀξέες ἀμφί δέ κῦμα,SSDDDA,0.20529575979806083
18315,odyssey,5,412,βέβρυχεν ῥόθιον λισσή δ ἀναδέδρομε πέτρη,SDSDDA,0.20548172649266572
18316,odyssey,5,413,ἀγχιβαθής δέ θάλασσα καί οὔ πως ἔστι πόδεσσι,DDDSDA,0.10846548579147812
18317,odyssey,5,414,στήμεναι ἀμφοτέροισι καί ἐκφυγέειν κακότητα,DDDDDA,0.028723510864007172
18318,odyssey,5,415,μή πώς μ ἐκβαίνοντα βάλῃ λίθακι ποτί πέτρῃ,SSDDDA,0.14828542377627718
18319,odyssey,5,416,κῦμα μέγ ἁρπάξαν μελέη δέ μοι ἔσσεται ὁρμή,DSDDDA,0.10190078371386849
18320,odyssey,5,417,εἰ δέ κ ἔτι προτέρω παρανήξομαι ἤν που ἐφεύρω,DDDDDA,0.32765273796077515
18321,odyssey,5,418,ἠιόνας τε παραπλῆγας λιμένας τε θαλάσσης,DDSDDA,0.09284713878762679
18322,odyssey,5,419,δείδω μή μ ἐξαῦτις ἀναρπάξασα θύελλα,SSDSDA,0.38265860385899836
18323,odyssey,5,420,πόντον ἐπ ἰχθυόεντα φέρῃ βαρέα στενάχοντα,DDDDDA,0.8911870926820148
18324,odyssey,5,421,ἠέ τί μοι καί κῆτος ἐπισσεύῃ μέγα δαίμων,DSDSDA,0.06614048859793614
18325,odyssey,5,422,ἐξ ἁλός οἷά τε πολλά τρέφει κλυτός Ἀμφιτρίτη,DDDDSA,0.1602314076784496
18326,odyssey,5,423,οἶδα γάρ ὥς μοι ὀδώδυσται κλυτός ἐννοσίγαιος,DDSDDA,0.1469210509543889
18327,odyssey,5,424,ἧος ὁ ταῦθ ὥρμαινε κατά φρένα καί κατά θυμόν,DSDDDA,1.095094324114933
18328,odyssey,5,425,τόφρα δέ μιν μέγα κῦμα φέρε τρηχεῖαν ἐπ ἀκτήν,DDDSDA,0.18845274368669637
18329,odyssey,5,426,ἔνθα κ ἀπό ῥινούς δρύφθη σύν δ ὀστέ ἀράχθη,SDSSDA,0.12417535792840827
18330,odyssey,5,427,εἰ μή ἐπί φρεσί θῆκε θεά γλαυκῶπις Ἀθήνη,DDDSDA,1.2855712537148716
18331,odyssey,5,428,ἀμφοτέρῃσι δέ χερσίν ἐπεσσύμενος λάβε πέτρης,DDDDDA,0.07210608032666606
18332,odyssey,5,429,τῆς ἔχετο στενάχων ἧος μέγα κῦμα παρῆλθε,DDSDDA,0.15427848012470444
18333,odyssey,5,430,καί τό μέν ὥς ὑπάλυξε παλιρρόθιον δέ μιν αὖτις,DDDDDA,0.2276039681185894
18334,odyssey,5,431,πλῆξεν ἐπεσσύμενον τηλοῦ δέ μιν ἔμβαλε πόντῳ,DDSDDA,0.14439756029493162
