,set_size,lines,times_repeated,text,book,line
1654,3,ὦ φίλοι οὐκ ἄν δή τις ἐπί ῥηθέντι δικαίῳ/ἀντιβίοις ἐπέεσσι καθαπτόμενος χαλεπαίνοι/μήτε τι τόν ξεῖνον στυφελίζετε μήτε τιν ἄλλον,2,odyssey,20,322
1655,3,ἀντιβίοις ἐπέεσσι καθαπτόμενος χαλεπαίνοι/μήτε τι τόν ξεῖνον στυφελίζετε μήτε τιν ἄλλον/δμώων οἵ κατά δώματ Ὀδυσσῆος θείοιο,2,odyssey,18,415
1656,3,ἀντιβίοις ἐπέεσσι καθαπτόμενος χαλεπαίνοι/μήτε τι τόν ξεῖνον στυφελίζετε μήτε τιν ἄλλον/δμώων οἵ κατά δώματ Ὀδυσσῆος θείοιο,2,odyssey,20,323
1657,3,Λαέρτῃ ἥρωϊ ταφήϊον εἰς ὅτε κέν μιν/μοῖρ ὀλοή καθέλῃσι τανηλεγέος θανάτοιο/μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ,2,odyssey,19,144
1658,3,Λαέρτῃ ἥρωϊ ταφήϊον εἰς ὅτε κέν μιν/μοῖρ ὀλοή καθέλῃσι τανηλεγέος θανάτοιο/μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ,2,odyssey,24,134
1659,3,ὅς δέ κε ῥηΐτατ ἐντανύσῃ βιόν ἐν παλάμῃσι/καί διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων/τῷ κεν ἅμ ἑσποίμην νοσφισσαμένη τόδε δῶμα,2,odyssey,19,577
1660,3,ὅς δέ κε ῥηΐτατ ἐντανύσῃ βιόν ἐν παλάμῃσι/καί διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων/τῷ κεν ἅμ ἑσποίμην νοσφισσαμένη τόδε δῶμα,2,odyssey,21,75
1661,3,καί διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων/τῷ κεν ἅμ ἑσποίμην νοσφισσαμένη τόδε δῶμα/κουρίδιον μάλα καλόν ἐνίπλειον βιότοιο,2,odyssey,19,578
1662,3,καί διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων/τῷ κεν ἅμ ἑσποίμην νοσφισσαμένη τόδε δῶμα/κουρίδιον μάλα καλόν ἐνίπλειον βιότοιο,2,odyssey,21,76
1663,3,τῷ κεν ἅμ ἑσποίμην νοσφισσαμένη τόδε δῶμα/κουρίδιον μάλα καλόν ἐνίπλειον βιότοιο/τοῦ ποτέ μεμνήσεσθαι ὀΐομαι ἔν περ ὀνείρῳ,2,odyssey,19,579
1664,3,τῷ κεν ἅμ ἑσποίμην νοσφισσαμένη τόδε δῶμα/κουρίδιον μάλα καλόν ἐνίπλειον βιότοιο/τοῦ ποτέ μεμνήσεσθαι ὀΐομαι ἔν περ ὀνείρῳ,2,odyssey,21,77
1665,3,κλίνας κολλητῇσιν ἐϋξέστῃς σανίδεσσιν/αὐτοῦ δ ὠκύ βέλος καλῇ προσέκλινε κορώνῃ/ἄψ δ αὖτις κατ ἄρ ἕζετ ἐπί θρόνου ἔνθεν ἀνέστη,2,odyssey,21,137
1666,3,κλίνας κολλητῇσιν ἐϋξέστῃς σανίδεσσιν/αὐτοῦ δ ὠκύ βέλος καλῇ προσέκλινε κορώνῃ/ἄψ δ αὖτις κατ ἄρ ἕζετ ἐπί θρόνου ἔνθεν ἀνέστη,2,odyssey,21,164
1667,3,κληῗσαι μεγάροιο θύρας πυκινῶς ἀραρυίας/ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ/ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε,2,odyssey,21,236
1668,3,κληῗσαι μεγάροιο θύρας πυκινῶς ἀραρυίας/ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ/ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε,2,odyssey,21,382
1669,3,ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ/ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε/προβλώσκειν ἀλλ αὐτοῦ ἀκήν ἔμεναι παρά ἔργῳ,2,odyssey,21,237
1670,3,ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ/ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε/προβλώσκειν ἀλλ αὐτοῦ ἀκήν ἔμεναι παρά ἔργῳ,2,odyssey,21,383
1671,3,οὐ μέν κ ἄλλη γ ὧδε γυνή τετληότι θυμῷ/ἀνδρός ἀφεσταίη ὅς οἱ κακά πολλά μογήσας/ἔλθοι ἐεικοστῷ ἔτεϊ ἐς πατρίδα γαῖαν,2,odyssey,23,99
1672,3,οὐ μέν κ ἄλλη γ ὧδε γυνή τετληότι θυμῷ/ἀνδρός ἀφεσταίη ὅς οἱ κακά πολλά μογήσας/ἔλθοι ἐεικοστῷ ἔτεϊ ἐς πατρίδα γαῖαν,2,odyssey,23,167
1673,4,λυσόμενός τε θύγατρα φέρων τ ἀπερείσι ἄποινα/στέμματ ἔχων ἐν χερσίν ἑκηβόλου Ἀπόλλωνος/χρυσέῳ ἀνά σκήπτρῳ καί λίσσετο πάντας Ἀχαιούς/Ἀτρεΐδα δέ μάλιστα δύω κοσμήτορε λαῶν,2,iliad,1,13
1674,4,λυσόμενός τε θύγατρα φέρων τ ἀπερείσι ἄποινα/στέμματ ἔχων ἐν χερσίν ἑκηβόλου Ἀπόλλωνος/χρυσέῳ ἀνά σκήπτρῳ καί λίσσετο πάντας Ἀχαιούς/Ἀτρεΐδα δέ μάλιστα δύω κοσμήτορε λαῶν,2,iliad,1,372
1675,4,ἔνθ ἄλλοι μέν πάντες ἐπευφήμησαν Ἀχαιοί/αἰδεῖσθαί θ ἱερῆα καί ἀγλαά δέχθαι ἄποινα/ἀλλ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ/ἀλλά κακῶς ἀφίει κρατερόν δ ἐπί μῦθον ἔτελλε,2,iliad,1,22
1676,4,ἔνθ ἄλλοι μέν πάντες ἐπευφήμησαν Ἀχαιοί/αἰδεῖσθαί θ ἱερῆα καί ἀγλαά δέχθαι ἄποινα/ἀλλ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ/ἀλλά κακῶς ἀφίει κρατερόν δ ἐπί μῦθον ἔτελλε,2,iliad,1,376
1677,4,αὐτάρ ἐπεί ῥ εὔξαντο καί οὐλοχύτας προβάλοντο/αὐέρυσαν μέν πρῶτα καί ἔσφαξαν καί ἔδειραν/μηρούς τ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν/δίπτυχα ποιήσαντες ἐπ αὐτῶν δ ὠμοθέτησαν,2,iliad,1,458
1678,4,αὐτάρ ἐπεί ῥ εὔξαντο καί οὐλοχύτας προβάλοντο/αὐέρυσαν μέν πρῶτα καί ἔσφαξαν καί ἔδειραν/μηρούς τ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν/δίπτυχα ποιήσαντες ἐπ αὐτῶν δ ὠμοθέτησαν,2,iliad,2,421
1679,4,αὐτάρ ἐπεί κατά μῆρε κάη καί σπλάγχνα πάσαντο/μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα,2,iliad,1,464
1680,4,αὐτάρ ἐπεί κατά μῆρε κάη καί σπλάγχνα πάσαντο/μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα,2,iliad,2,427
1681,4,μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης,2,iliad,1,465
1682,4,μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης,2,iliad,2,428
1683,4,ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης/αὐτάρ ἐπεί πόσιος καί ἐδητύος ἐξ ἔρον ἕντο,2,iliad,1,466
1684,4,ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης/αὐτάρ ἐπεί πόσιος καί ἐδητύος ἐξ ἔρον ἕντο,2,iliad,2,429
1685,4,εὕδεις Ἀτρέος υἱέ δαΐφρονος ἱπποδάμοιο/οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι,2,iliad,2,23
1686,4,εὕδεις Ἀτρέος υἱέ δαΐφρονος ἱπποδάμοιο/οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι,2,iliad,2,60
1687,4,οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει,2,iliad,2,24
1688,4,οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει,2,iliad,2,61
1689,4,ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς,2,iliad,2,25
1690,4,ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς,2,iliad,2,62
1691,4,νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν,2,iliad,2,26
1692,4,νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν,2,iliad,2,63
1693,4,ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες,2,iliad,2,27
1694,4,ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες,2,iliad,2,64
1695,4,θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας,2,iliad,2,28
1696,4,θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας,2,iliad,2,65
1697,4,πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,2,iliad,2,29
1698,4,πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,2,iliad,2,66
1699,4,Ἴλιον ἐκπέρσαντ εὐτείχεον ἀπονέεσθαι/νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι,2,iliad,2,113
1700,4,Ἴλιον ἐκπέρσαντ εὐτείχεον ἀπονέεσθαι/νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι,2,iliad,9,20
1701,4,νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα,2,iliad,2,114
1702,4,νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα,2,iliad,9,21
1703,4,δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα/ἠδ ἔτι καί λύσει τοῦ γάρ κράτος ἐστί μέγιστον,2,iliad,2,115
1704,4,δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα/ἠδ ἔτι καί λύσει τοῦ γάρ κράτος ἐστί μέγιστον,2,iliad,9,22
1705,4,υἷε δύω Μέροπος Περκωσίου ὅς περί πάντων/ᾔδεε μαντοσύνας οὐδέ οὕς παῖδας ἔασκε/στείχειν ἐς πόλεμον φθισήνορα τώ δέ οἱ οὔ τι/πειθέσθην κῆρες γάρ ἄγον μέλανος θανάτοιο,2,iliad,2,831
1706,4,υἷε δύω Μέροπος Περκωσίου ὅς περί πάντων/ᾔδεε μαντοσύνας οὐδέ οὕς παῖδας ἔασκε/στείχειν ἐς πόλεμον φθισήνορα τώ δέ οἱ οὔ τι/πειθέσθην κῆρες γάρ ἄγον μέλανος θανάτοιο,2,iliad,11,329
1707,4,ἀμφί δ ἄρ ὤμοισιν βάλετο ξίφος ἀργυρόηλον/χάλκεον αὐτάρ ἔπειτα σάκος μέγα τε στιβαρόν τε/κρατί δ ἐπ ἰφθίμῳ κυνέην εὔτυκτον ἔθηκεν/ἵππουριν δεινόν δέ λόφος καθύπερθεν ἔνευεν,2,iliad,3,334
1708,4,ἀμφί δ ἄρ ὤμοισιν βάλετο ξίφος ἀργυρόηλον/χάλκεον αὐτάρ ἔπειτα σάκος μέγα τε στιβαρόν τε/κρατί δ ἐπ ἰφθίμῳ κυνέην εὔτυκτον ἔθηκεν/ἵππουριν δεινόν δέ λόφος καθύπερθεν ἔνευεν,2,iliad,16,135
